UID,UAge,USex,URace,UIdeo,UStance,AIFam,AIChatFreq,AIChatComf,AIForNews,EvaAIInfoConf,TrustAIInfo,CloseToSE,CloseToSM,CloseToNA,CloseToNW,IndepEvaConf,TrustNews,FactCheckFreq,FeelMisinfo,AIStance,NID,News,PreEva,PreConf,PostEva,PostConf,Truth,PoliBias,HumanTrustBias,PerceivedImprove,AIInterMean,PerceivedAIRole,AIJudge,AILackJudgeImp,GFeedback,Inconsis,InconsisComment,AIStanceLabel,AIStanceCode,UStanceLabel,UStanceCode,PreConfCode,PostConfCode,PreEvaCode,PostEvaCode,TruthCode,PerceivedImproveCode,UStanceLabel_S,AIStanceLabel_S,PostCorrect,PreCorrect,UIdeoCode,AIFamCode,AIChatFreqCode,IndepEvaConfCode,FactCheckFreqCode,AIChatComfCode,EvaAIInfoConfCode,TrustAIInfoCode,TrustNewsCode,FeelMisinfoCode,AI1Eva,AI2Eva,AI1Correctness,AI2Correctness,weight,ConvRound,ConvLength,LengthPerRound,EngagementOverall,EngagementBehavioral,EngagementCognitive,EngagementEmotional,EngagementAutonomy,EngagementSocialPresence
6657,35,Male,White,Moderate,Independent,Somewhat familiar (I have used AI-powered tools a few times),Once a week,Somewhat comfortable,No,Not very confident,Somewhat untrustworthy,About once a day,About once a day,About once every few months,About once every few months,Somewhat confident,Mostly distrust,Occasionally,Several times a week,"('This AI is a GPT-4o model prompted to be somewhat democrat.', 'This AI is a GPT-4o model prompted to be strong republican.')",4,Microsoft Co-Founder and billionaire Bill Gates owns a farm that produces potatoes used in McDonald's french fries.,true,Slightly confident,true,Moderately confident,true,Neutral,Democrat,Quite a bit,Moderately meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,I felt the AI assistants provided useful information. ,No,,"('Somewhat Democrat', 'Strong Republican')","(-1, 2)",Independent,0,0.4,0.6,1,1,1,4,Independent,"('Democrat', 'Republican')",1,1,0,3,4,3.0,3,1.0,1.0,-1.0,-1,4.0,1.0,0.7,1.0,0.7,0.1000000000000002,3.0,22.0,7.333333333333333,Moderate,2,2,1,1,1
6657,35,Male,White,Moderate,Independent,Somewhat familiar (I have used AI-powered tools a few times),Once a week,Somewhat comfortable,No,Not very confident,Somewhat untrustworthy,About once a day,About once a day,About once every few months,About once every few months,Somewhat confident,Mostly distrust,Occasionally,Several times a week,"('This AI is a GPT-4o model prompted to be somewhat democrat.', 'This AI is a GPT-4o model prompted to be strong republican.')",12,"In the 1920s, doctors prescribed Guinness beer to pregnant women for its iron content.",false,Moderately confident,unsure,,true,Neutral,Democrat,Quite a bit,Moderately meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,I felt the AI assistants provided useful information. ,No,,"('Somewhat Democrat', 'Strong Republican')","(-1, 2)",Independent,0,0.6,0.0,-1,0,1,4,Independent,"('Democrat', 'Republican')",0,0,0,3,4,3.0,3,1.0,1.0,-1.0,-1,4.0,0.5,0.5,0.5,0.5,0.2530701717116118,3.0,26.0,8.666666666666666,Moderate,2,2,1,1,1
6657,35,Male,White,Moderate,Independent,Somewhat familiar (I have used AI-powered tools a few times),Once a week,Somewhat comfortable,No,Not very confident,Somewhat untrustworthy,About once a day,About once a day,About once every few months,About once every few months,Somewhat confident,Mostly distrust,Occasionally,Several times a week,"('This AI is a GPT-4o model prompted to be somewhat democrat.', 'This AI is a GPT-4o model prompted to be strong republican.')",17,"American flags were not visible at a rally supporting U.S. Vice President Kamala Harris' campaign, held on the campus of Temple University in Philadelphia, on Oct. 28, 2024.",false,Moderately confident,false,Very confident,true,Republican,Republican,Quite a bit,Moderately meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,I felt the AI assistants provided useful information. ,No,,"('Somewhat Democrat', 'Strong Republican')","(-1, 2)",Independent,0,0.6,0.8,-1,-1,1,4,Independent,"('Democrat', 'Republican')",0,0,0,3,4,3.0,3,1.0,1.0,-1.0,-1,4.0,0.1,0.5,0.0999999999999999,0.5,0.1949443625449793,1.0,5.0,5.0,Low,1,1,1,1,1
6660,35,Male,Black or African American,Liberal,Not very strong Democrat,Very familiar (I frequently use or work with AI technologies),Daily,Very comfortable,Maybe,Somewhat confident,Somewhat trustworthy,A few times a week,About once a day,A few times a week,A few times a week,Somewhat confident,Mostly trust,Occasionally,Rarely,"('This AI is a GPT-4o model prompted to be strong democrat.', 'This AI is a GPT-4o model prompted to be strong democrat.')",3,"Playgirl magazine ran a ""Sleep with Donald Trump"" contest promotion in 1990.",false,Very confident,false,Very confident,true,Neutral,Democrat,Very much,Extremely meaningful,A mix of both a tool and an influencing agent,"('Sometimes I felt judged and sometimes I did not', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,,No,,"('Strong Democrat', 'Strong Democrat')","(-2, -2)",Somewhat Democrat,-1,0.8,0.8,-1,-1,1,5,Democrat,"('Democrat', 'Democrat')",0,0,2,4,6,3.0,3,2.0,2.0,1.0,1,1.0,0.9,0.0,0.9,0.0,0.1000000000000002,1.0,14.0,14.0,Low,1,1,1,2,1
6660,35,Male,Black or African American,Liberal,Not very strong Democrat,Very familiar (I frequently use or work with AI technologies),Daily,Very comfortable,Maybe,Somewhat confident,Somewhat trustworthy,A few times a week,About once a day,A few times a week,A few times a week,Somewhat confident,Mostly trust,Occasionally,Rarely,"('This AI is a GPT-4o model prompted to be strong democrat.', 'This AI is a GPT-4o model prompted to be strong democrat.')",12,"In the 1920s, doctors prescribed Guinness beer to pregnant women for its iron content.",false,Very confident,true,Extremely confident,true,Neutral,Democrat,Very much,Extremely meaningful,A mix of both a tool and an influencing agent,"('Sometimes I felt judged and sometimes I did not', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,,No,,"('Strong Democrat', 'Strong Democrat')","(-2, -2)",Somewhat Democrat,-1,0.8,1.0,-1,1,1,5,Democrat,"('Democrat', 'Democrat')",1,0,2,4,6,3.0,3,2.0,2.0,1.0,1,1.0,0.7,0.7,0.7,0.7,0.1,3.0,17.0,5.666666666666667,Low,1,1,2,1,2
6660,35,Male,Black or African American,Liberal,Not very strong Democrat,Very familiar (I frequently use or work with AI technologies),Daily,Very comfortable,Maybe,Somewhat confident,Somewhat trustworthy,A few times a week,About once a day,A few times a week,A few times a week,Somewhat confident,Mostly trust,Occasionally,Rarely,"('This AI is a GPT-4o model prompted to be strong democrat.', 'This AI is a GPT-4o model prompted to be strong democrat.')",18,Male kangaroos purposely flex their biceps to impress females.,true,Very confident,true,Moderately confident,unsure,Neutral,Democrat,Very much,Extremely meaningful,A mix of both a tool and an influencing agent,"('Sometimes I felt judged and sometimes I did not', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,,No,,"('Strong Democrat', 'Strong Democrat')","(-2, -2)",Somewhat Democrat,-1,0.8,0.6,1,1,0,5,Democrat,"('Democrat', 'Democrat')",0,0,2,4,6,3.0,3,2.0,2.0,1.0,1,1.0,0.7,1.0,0.8,0.5,0.1,3.0,17.0,5.666666666666667,Low,1,1,2,2,1
6663,32,Male,White,Slightly conservative,Not very strong Republican,Very familiar (I frequently use or work with AI technologies),Daily,Very comfortable,Yes,Very confident,Very trustworthy,A few times a day or more,A few times a day or more,About once a week,A few times a day or more,Somewhat confident,Neutral,Occasionally,A few times a month,"('This AI is a GPT-4o model prompted to be politically neutral.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",3,"Playgirl magazine ran a ""Sleep with Donald Trump"" contest promotion in 1990.",true,Moderately confident,false,Extremely confident,true,Neutral,Democrat,Quite a bit,Very meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,They help me in my day to day life and I think they make the world a better place.,Yes,The only time I saw this was during the last question. Since AI1 could not actually state an answer to the question about the headline being true or false it refused to answer due to speculation. Even though AI2 was also unsure it was still able to give an opinion.,"('Politically Neutral', 'Somewhat Republican')","(0, 1)",Somewhat Republican,1,0.6,1.0,1,-1,1,4,Republican,"('Neutral', 'Republican')",0,1,-1,4,6,3.0,3,2.0,3.0,2.0,0,2.0,0.0,0.9,0.0,0.9,0.1106409340203616,2.0,21.0,10.5,Low,2,2,1,1,1
6663,32,Male,White,Slightly conservative,Not very strong Republican,Very familiar (I frequently use or work with AI technologies),Daily,Very comfortable,Yes,Very confident,Very trustworthy,A few times a day or more,A few times a day or more,About once a week,A few times a day or more,Somewhat confident,Neutral,Occasionally,A few times a month,"('This AI is a GPT-4o model prompted to be politically neutral.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",11,Donald Trump once suggested that people inject bleach or other disinfectants into their bodies to treat COVID-19.,false,Very confident,false,Very confident,false,Democrat,Democrat,Quite a bit,Very meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,They help me in my day to day life and I think they make the world a better place.,Yes,The only time I saw this was during the last question. Since AI1 could not actually state an answer to the question about the headline being true or false it refused to answer due to speculation. Even though AI2 was also unsure it was still able to give an opinion.,"('Politically Neutral', 'Somewhat Republican')","(0, 1)",Somewhat Republican,1,0.8,0.8,-1,-1,-1,4,Republican,"('Neutral', 'Republican')",1,1,-1,4,6,3.0,3,2.0,3.0,2.0,0,2.0,0.5,0.5,0.5,0.5,0.1,,,,Very Low,0,0,0,0,0
6663,32,Male,White,Slightly conservative,Not very strong Republican,Very familiar (I frequently use or work with AI technologies),Daily,Very comfortable,Yes,Very confident,Very trustworthy,A few times a day or more,A few times a day or more,About once a week,A few times a day or more,Somewhat confident,Neutral,Occasionally,A few times a month,"('This AI is a GPT-4o model prompted to be politically neutral.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",17,"American flags were not visible at a rally supporting U.S. Vice President Kamala Harris' campaign, held on the campus of Temple University in Philadelphia, on Oct. 28, 2024.",true,Moderately confident,true,Slightly confident,true,Republican,Republican,Quite a bit,Very meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,They help me in my day to day life and I think they make the world a better place.,Yes,The only time I saw this was during the last question. Since AI1 could not actually state an answer to the question about the headline being true or false it refused to answer due to speculation. Even though AI2 was also unsure it was still able to give an opinion.,"('Politically Neutral', 'Somewhat Republican')","(0, 1)",Somewhat Republican,1,0.6,0.4,1,1,1,4,Republican,"('Neutral', 'Republican')",1,1,-1,4,6,3.0,3,2.0,3.0,2.0,0,2.0,0.5,0.5,0.5,0.5,0.1,2.0,23.0,11.5,Low,1,1,1,1,1
6666,23,Male,White,Liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),Once a week,Neutral,No,Somewhat confident,Somewhat untrustworthy,Never,A few times a day or more,Never,Never,Somewhat confident,Neutral,Never,Several times a week,"('This AI is a GPT-4o model prompted to be strong republican.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",3,"Playgirl magazine ran a ""Sleep with Donald Trump"" contest promotion in 1990.",false,Slightly confident,false,Not at all confident,true,Neutral,Democrat,Somewhat,Not meaningful at all,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,i would want its sources before blindly agreeing with it,No,,"('Strong Republican', 'Somewhat Republican')","(2, 1)",Strong Democrat,-2,0.4,0.2,-1,-1,1,3,Democrat,"('Republican', 'Republican')",0,0,2,3,4,3.0,1,0.0,2.0,-1.0,0,4.0,0.0,0.0,0.0,0.0,0.1,2.0,17.0,8.5,Moderate,2,2,1,2,1
6666,23,Male,White,Liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),Once a week,Neutral,No,Somewhat confident,Somewhat untrustworthy,Never,A few times a day or more,Never,Never,Somewhat confident,Neutral,Never,Several times a week,"('This AI is a GPT-4o model prompted to be strong republican.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",9,"Project 2025, a proposed conservative blueprint for the next U.S. Republican presidential administration, has called to shut down the U.S. Department of Education.",true,Moderately confident,true,Moderately confident,true,Republican,Democrat,Somewhat,Not meaningful at all,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,i would want its sources before blindly agreeing with it,No,,"('Strong Republican', 'Somewhat Republican')","(2, 1)",Strong Democrat,-2,0.6,0.6,1,1,1,3,Democrat,"('Republican', 'Republican')",1,1,2,3,4,3.0,1,0.0,2.0,-1.0,0,4.0,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,9.0,9.0,Very Low,0,0,1,0,0
6666,23,Male,White,Liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),Once a week,Neutral,No,Somewhat confident,Somewhat untrustworthy,Never,A few times a day or more,Never,Never,Somewhat confident,Neutral,Never,Several times a week,"('This AI is a GPT-4o model prompted to be strong republican.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",14,Mike Tyson says he's willing to box Olympic DUDE with all proceeds to go to a battered women's charity.,unsure,,false,Moderately confident,false,Democrat,Republican,Somewhat,Not meaningful at all,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,i would want its sources before blindly agreeing with it,No,,"('Strong Republican', 'Somewhat Republican')","(2, 1)",Strong Democrat,-2,0.0,0.6,0,-1,-1,3,Democrat,"('Republican', 'Republican')",1,0,2,3,4,3.0,1,0.0,2.0,-1.0,0,4.0,0.1,0.1,0.9,0.9,0.100000000000001,1.0,7.0,7.0,Very Low,0,0,0,0,0
6669,27,Male,White,Slightly liberal,Not very strong Democrat,Not very familiar (I have heard of AI but have little direct experience),Never,,No,,,A few times a week,A few times a week,Never,About once a month,,Mostly distrust,Never,Several times a week,"('This AI is a GPT-4o model prompted to be somewhat democrat.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",3,"Playgirl magazine ran a ""Sleep with Donald Trump"" contest promotion in 1990.",unsure,,false,Very confident,true,Neutral,Democrat,Quite a bit,Very meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,,Yes,They made me feel like I really needed to take what they said with a grain of salt and make the final decision by myself,"('Somewhat Democrat', 'Somewhat Republican')","(-1, 1)",Somewhat Democrat,-1,0.0,0.8,0,-1,1,4,Democrat,"('Democrat', 'Republican')",0,0,1,2,1,,1,0.0,0.0,0.0,-1,4.0,0.0,0.0,0.0,0.0,0.1,1.0,12.0,12.0,Low,1,1,2,1,2
6669,27,Male,White,Slightly liberal,Not very strong Democrat,Not very familiar (I have heard of AI but have little direct experience),Never,,No,,,A few times a week,A few times a week,Never,About once a month,,Mostly distrust,Never,Several times a week,"('This AI is a GPT-4o model prompted to be somewhat democrat.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",11,Donald Trump once suggested that people inject bleach or other disinfectants into their bodies to treat COVID-19.,true,Moderately confident,false,Very confident,false,Democrat,Democrat,Quite a bit,Very meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,,Yes,They made me feel like I really needed to take what they said with a grain of salt and make the final decision by myself,"('Somewhat Democrat', 'Somewhat Republican')","(-1, 1)",Somewhat Democrat,-1,0.6,0.8,1,-1,-1,4,Democrat,"('Democrat', 'Republican')",1,0,1,2,1,,1,0.0,0.0,0.0,-1,4.0,1.0,0.5,0.0,0.5,0.1,1.0,16.0,16.0,Low,1,1,2,1,2
6669,27,Male,White,Slightly liberal,Not very strong Democrat,Not very familiar (I have heard of AI but have little direct experience),Never,,No,,,A few times a week,A few times a week,Never,About once a month,,Mostly distrust,Never,Several times a week,"('This AI is a GPT-4o model prompted to be somewhat democrat.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",17,"American flags were not visible at a rally supporting U.S. Vice President Kamala Harris' campaign, held on the campus of Temple University in Philadelphia, on Oct. 28, 2024.",unsure,,false,Moderately confident,true,Republican,Republican,Quite a bit,Very meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,,Yes,They made me feel like I really needed to take what they said with a grain of salt and make the final decision by myself,"('Somewhat Democrat', 'Somewhat Republican')","(-1, 1)",Somewhat Democrat,-1,0.0,0.6,0,-1,1,4,Democrat,"('Democrat', 'Republican')",0,0,1,2,1,,1,0.0,0.0,0.0,-1,4.0,0.2,0.8,0.1999999999999999,0.8,0.1349651100392634,1.0,19.0,19.0,Moderate,2,2,1,2,2
6672,35,Male,White,Liberal,Strong Democrat,Very familiar (I frequently use or work with AI technologies),Several times a week,Somewhat comfortable,No,Somewhat confident,Somewhat trustworthy,About once a day,A few times a day or more,About once a week,About once a week,Somewhat confident,Mostly trust,Frequently,Several times a week,"('This AI is a GPT-4o model prompted to be strong republican.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",1,Silent-era film actor Charlie Chaplin once lost a Charlie Chaplin look-alike contest.,true,Moderately confident,true,Moderately confident,unsure,Neutral,Republican,Not at all,Slightly meaningful,Primarily as an agent trying to influence or persuade me in making determinations,"('I felt judged during our interaction', 'Sometimes I felt judged and sometimes I did not')",,,Yes,The one specifically referenced being a republican. I felt like they were definitely trying to sway my opinion rather than provide an unbiased critique.,"('Strong Republican', 'Somewhat Republican')","(2, 1)",Strong Democrat,-2,0.6,0.6,1,1,0,1,Democrat,"('Republican', 'Republican')",0,0,2,4,5,3.0,4,1.0,2.0,1.0,1,4.0,1.0,1.0,0.5,0.5,0.1608552488581015,2.0,27.0,13.5,Moderate,2,2,1,2,1
6672,35,Male,White,Liberal,Strong Democrat,Very familiar (I frequently use or work with AI technologies),Several times a week,Somewhat comfortable,No,Somewhat confident,Somewhat trustworthy,About once a day,A few times a day or more,About once a week,About once a week,Somewhat confident,Mostly trust,Frequently,Several times a week,"('This AI is a GPT-4o model prompted to be strong republican.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",8,"Former U.S. President Bill Clinton reportedly once said, ""If you live long enough, you'll make mistakes"", and, ""If you learn from them, you'll be a better person. It's how you handle adversity, not how it affects you. The main thing is never quit, never quit, never quit.""",unsure,,true,Moderately confident,true,Democrat,Republican,Not at all,Slightly meaningful,Primarily as an agent trying to influence or persuade me in making determinations,"('I felt judged during our interaction', 'Sometimes I felt judged and sometimes I did not')",,,Yes,The one specifically referenced being a republican. I felt like they were definitely trying to sway my opinion rather than provide an unbiased critique.,"('Strong Republican', 'Somewhat Republican')","(2, 1)",Strong Democrat,-2,0.0,0.6,0,1,1,1,Democrat,"('Republican', 'Republican')",1,0,2,4,5,3.0,4,1.0,2.0,1.0,1,4.0,0.5,0.5,0.5,0.5,0.1,2.0,22.0,11.0,Moderate,2,2,2,2,2
6672,35,Male,White,Liberal,Strong Democrat,Very familiar (I frequently use or work with AI technologies),Several times a week,Somewhat comfortable,No,Somewhat confident,Somewhat trustworthy,About once a day,A few times a day or more,About once a week,About once a week,Somewhat confident,Mostly trust,Frequently,Several times a week,"('This AI is a GPT-4o model prompted to be strong republican.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",16,"Pete Hegseth (TV presenter and former Army National Guard officer) said ""Germs are not a real thing. I can't see them, therefore they are not real.""",true,Extremely confident,true,Extremely confident,true,Republican,Democrat,Not at all,Slightly meaningful,Primarily as an agent trying to influence or persuade me in making determinations,"('I felt judged during our interaction', 'Sometimes I felt judged and sometimes I did not')",,,Yes,The one specifically referenced being a republican. I felt like they were definitely trying to sway my opinion rather than provide an unbiased critique.,"('Strong Republican', 'Somewhat Republican')","(2, 1)",Strong Democrat,-2,1.0,1.0,1,1,1,1,Democrat,"('Republican', 'Republican')",1,1,2,4,5,3.0,4,1.0,2.0,1.0,1,4.0,0.8,0.5,0.8,0.5,0.1000000000000005,1.0,14.0,14.0,Low,1,1,1,1,1
6675,36,Female,White,Liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),A few times a month,Somewhat uncomfortable,No,Somewhat confident,Somewhat untrustworthy,About once a day,About once a day,A few times a week,About once a week,Somewhat confident,Mostly trust,Occasionally,Once a week,"('This AI is a GPT-4o model prompted to be strong democrat.', 'This AI is a GPT-4o model prompted to be strong republican.')",4,Microsoft Co-Founder and billionaire Bill Gates owns a farm that produces potatoes used in McDonald's french fries.,unsure,,true,Slightly confident,true,Neutral,Democrat,Somewhat,Slightly meaningful,A mix of both a tool and an influencing agent,"('Sometimes I felt judged and sometimes I did not', 'I felt judged during our interaction')",,they used a lot of meaningless verbiage like a bad college essay,Yes,"A1 was liberal, and A2 showed some conservative bias. They did seem to generally agree on factual points, but did not always agree on the significance of these claims. I felt like they were trying to persuade me rathr than just checking facts. ","('Strong Democrat', 'Strong Republican')","(-2, 2)",Strong Democrat,-2,0.0,0.4,0,1,1,3,Democrat,"('Democrat', 'Republican')",1,0,2,3,3,3.0,3,-1.0,2.0,-1.0,1,3.0,1.0,0.8,1.0,0.8,0.1,2.0,21.0,10.5,Low,1,1,1,0,1
6675,36,Female,White,Liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),A few times a month,Somewhat uncomfortable,No,Somewhat confident,Somewhat untrustworthy,About once a day,About once a day,A few times a week,About once a week,Somewhat confident,Mostly trust,Occasionally,Once a week,"('This AI is a GPT-4o model prompted to be strong democrat.', 'This AI is a GPT-4o model prompted to be strong republican.')",7,"Joe Biden referred to Egyptian President Abdel Fattah El-Sisi as ""the president of Mexico"" during remarks about the humanitarian crisis in the Gaza Strip.",false,Moderately confident,false,Moderately confident,true,Republican,Republican,Somewhat,Slightly meaningful,A mix of both a tool and an influencing agent,"('Sometimes I felt judged and sometimes I did not', 'I felt judged during our interaction')",,they used a lot of meaningless verbiage like a bad college essay,Yes,"A1 was liberal, and A2 showed some conservative bias. They did seem to generally agree on factual points, but did not always agree on the significance of these claims. I felt like they were trying to persuade me rathr than just checking facts. ","('Strong Democrat', 'Strong Republican')","(-2, 2)",Strong Democrat,-2,0.6,0.6,-1,-1,1,3,Democrat,"('Democrat', 'Republican')",0,0,2,3,3,3.0,3,-1.0,2.0,-1.0,1,3.0,0.2,0.5,0.1999999999999999,0.5,0.1,2.0,44.0,22.0,Moderate,2,2,2,2,1
6675,36,Female,White,Liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),A few times a month,Somewhat uncomfortable,No,Somewhat confident,Somewhat untrustworthy,About once a day,About once a day,A few times a week,About once a week,Somewhat confident,Mostly trust,Occasionally,Once a week,"('This AI is a GPT-4o model prompted to be strong democrat.', 'This AI is a GPT-4o model prompted to be strong republican.')",16,"Pete Hegseth (TV presenter and former Army National Guard officer) said ""Germs are not a real thing. I can't see them, therefore they are not real.""",false,Slightly confident,unsure,,true,Republican,Democrat,Somewhat,Slightly meaningful,A mix of both a tool and an influencing agent,"('Sometimes I felt judged and sometimes I did not', 'I felt judged during our interaction')",,they used a lot of meaningless verbiage like a bad college essay,Yes,"A1 was liberal, and A2 showed some conservative bias. They did seem to generally agree on factual points, but did not always agree on the significance of these claims. I felt like they were trying to persuade me rathr than just checking facts. ","('Strong Democrat', 'Strong Republican')","(-2, 2)",Strong Democrat,-2,0.4,0.0,-1,0,1,3,Democrat,"('Democrat', 'Republican')",0,0,2,3,3,3.0,3,-1.0,2.0,-1.0,1,3.0,0.7,0.5,0.7,0.5,0.2191394110157857,1.0,35.0,35.0,Moderate,2,2,2,2,1
6678,33,Female,White,Extremely liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),Less than a few times a month,Very uncomfortable,No,Somewhat confident,Somewhat untrustworthy,A few times a day or more,A few times a day or more,Never,A few times a week,Somewhat confident,Neutral,Always,Several times a week,"('This AI is a GPT-4o model prompted to be strong democrat.', 'This AI is a GPT-4o model prompted to be strong democrat.')",1,Silent-era film actor Charlie Chaplin once lost a Charlie Chaplin look-alike contest.,unsure,,true,Moderately confident,unsure,Neutral,Republican,Somewhat,Moderately meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,Those first two weren't news...more like fun facts...and about 100 years old,No,,"('Strong Democrat', 'Strong Democrat')","(-2, -2)",Strong Democrat,-2,0.0,0.6,0,1,0,3,Democrat,"('Democrat', 'Democrat')",0,1,3,3,2,3.0,5,-2.0,2.0,-1.0,0,4.0,1.0,0.8,0.5,0.7,0.1000000000000221,1.0,3.0,3.0,Very Low,0,0,1,0,1
6678,33,Female,White,Extremely liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),Less than a few times a month,Very uncomfortable,No,Somewhat confident,Somewhat untrustworthy,A few times a day or more,A few times a day or more,Never,A few times a week,Somewhat confident,Neutral,Always,Several times a week,"('This AI is a GPT-4o model prompted to be strong democrat.', 'This AI is a GPT-4o model prompted to be strong democrat.')",12,"In the 1920s, doctors prescribed Guinness beer to pregnant women for its iron content.",unsure,,true,Moderately confident,true,Neutral,Democrat,Somewhat,Moderately meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,Those first two weren't news...more like fun facts...and about 100 years old,No,,"('Strong Democrat', 'Strong Democrat')","(-2, -2)",Strong Democrat,-2,0.0,0.6,0,1,1,3,Democrat,"('Democrat', 'Democrat')",1,0,3,3,2,3.0,5,-2.0,2.0,-1.0,0,4.0,0.8,1.0,0.8,1.0,0.1,1.0,2.0,2.0,Very Low,0,0,1,0,1
6678,33,Female,White,Extremely liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),Less than a few times a month,Very uncomfortable,No,Somewhat confident,Somewhat untrustworthy,A few times a day or more,A few times a day or more,Never,A few times a week,Somewhat confident,Neutral,Always,Several times a week,"('This AI is a GPT-4o model prompted to be strong democrat.', 'This AI is a GPT-4o model prompted to be strong democrat.')",13,Donald Trump's Hollywood Walk of Fame star had a drain installed due to people repeatedly urinating on it.,false,Moderately confident,false,Very confident,false,Democrat,Democrat,Somewhat,Moderately meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,Those first two weren't news...more like fun facts...and about 100 years old,No,,"('Strong Democrat', 'Strong Democrat')","(-2, -2)",Strong Democrat,-2,0.6,0.8,-1,-1,-1,3,Democrat,"('Democrat', 'Democrat')",1,1,3,3,2,3.0,5,-2.0,2.0,-1.0,0,4.0,0.2,0.5,0.8,0.5,0.1,,,,Very Low,0,0,0,0,0
